EVENT_ID,LOCATION_INDEX,EPISODE_ID,LOCATION,LATITUDE,LONGITUDE
868873,4,144299,SCHNERBUSCH,37.6262,-89.7552
868876,1,144299,SEDGEWICKVILLE,37.52,-89.92
868876,2,144299,PATTON,37.5,-90.02
868876,3,144299,GRASSY,37.27,-90.12
868876,4,144299,ZALMA,37.15,-90.08
868876,5,144299,DRUM,37.1977,-89.8978
869108,1,144299,SILVA,37.17,-90.52
900016,1,149293,(LBB)LUBBOCK INTL AR,33.67,-101.82
900016,2,149293,UNION,33.4472,-101.7554
900017,1,149293,LUBBOCK,33.4864,-101.8965
900019,1,149293,SOUTHLAND,33.3355,-101.55
900019,2,149293,POST,33.18,-101.38
900020,1,149293,TAHOKA,33.2201,-101.7601
900021,1,149293,GRAHAM CHAPEL,33.0815,-101.5162
900022,1,149293,POST,33.2379,-101.38
900022,2,149293,POST,33.2392,-101.4023
900022,3,149293,POST,33.2541,-101.4013
900022,4,149293,POST,33.2524,-101.38
899900,1,149304,BARRO,40.73,-113.47
899901,1,149304,TIMPIE,40.74,-112.62
899902,1,149304,WILSON,41.23,-112.01
899903,1,149304,MONROE,38.63,-112.06
899904,1,149304,(PVU)PROVO MUNI ARPT,40.22,-111.72
899905,1,149304,SHARP,39.59,-111.92
899906,1,149304,MT PLEASANT ARPT,39.54,-111.48
899907,1,149304,MANTI EPHRAM ARPT,39.33,-111.61
899908,1,149304,GLENWOOD,38.78,-111.86
899909,1,149304,FRUITLAND,40.21,-110.77
899910,1,149304,CENTER CREEK,40.38,-111.18
899911,1,149304,LEEDS,37.22,-113.38
899912,1,149304,PINEVIEW,40.84,-111.02
899914,1,149304,PEHRSON STATION,40.13,-112.38
899915,1,149304,ALPINE,40.43,-111.75
899916,1,149304,NASH,40.46,-111.9
899917,1,149304,FT DOUGLAS,40.79,-111.86
899918,1,149304,(DPG)MICHAEL AAF DUG,40.37,-113
899919,1,149304,SUGAR HOUSE,40.73,-111.77
899920,1,149304,FT DOUGLAS,40.79,-111.86
899921,1,149304,MIDDLETON,37.07,-113.52
899922,1,149304,SHIVWITS,37.15,-113.95
899923,1,149304,SALTAIR,40.75,-112.13
899924,1,149304,SALINE,41.07,-112.59
899925,1,149304,LITTLE MTN,41.15,-112.33
899928,1,149307,LEROY,41.3,-110.64
899929,1,149307,CHURCH BUTTES,41.43,-110.12
899931,1,149307,ANTELOPE,41.4,-110.55
899932,1,149308,MOORE,38.63,-110.76
899932,2,149308,MOORE,38.6475,-110.7362
899932,3,149308,MOORE,38.6372,-110.7178
899932,4,149308,MOORE,38.6258,-110.74
899933,1,149308,ESCALANTE,37.76,-111.6
899934,1,149308,FRUITA,38.28,-111.2
899936,1,149308,SNOWVILLE,41.97,-112.71
899937,1,149308,SNOWVILLE,41.97,-112.72
899938,1,149308,SNOWVILLE,41.91,-112.61
899940,1,149309,WILLARD,41.4,-112.04
899941,1,149309,PLAIN CITY,41.3,-112.07
899942,1,149309,HUNTER,40.69,-112.01
899943,1,149309,SALT LAKE NO TWO ARP,40.65,-112.01
899944,1,149309,CEDAR VLY,40.31,-112.01
899945,1,149310,LEROY,41.34,-110.71
899955,1,149311,MAPLETON MUNI ARPT,42.2,-95.72
899956,1,149312,MALMO,41.27,-96.72
899957,1,149312,MILLARD,41.21,-96.21
899958,1,149312,GRETNA,41.14,-96.24
899959,1,149312,LINCOLN,40.82,-96.66
899960,1,149312,UNIVERSITY PLACE,40.82,-96.62
899961,1,149312,PALMYRA,40.7,-96.39
899962,1,149312,SURPRISE,41.13,-97.31
899963,1,149312,KRUTZ ARPT,40.92,-97.08
899964,1,149312,ARBOR,40.93,-96.7
899965,1,149312,WEST LINCOLN,40.82,-96.69
899966,1,149312,ARROW ARPT,40.87,-96.68
899967,1,149312,ROKEBY,40.74,-96.74
899971,1,149313,QUICK,41.29,-95.64
899972,1,149313,QUICK,41.3,-95.61
899973,1,149313,TREYNOR,41.23,-95.61
899987,1,149314,HELVEY,40.27,-97.2
899988,1,149314,FAIRBURY,40.15,-97.17
899989,1,149314,WILBER,40.47,-96.93
899991,1,149314,PAWNEE CITY,40.11,-96.16
899992,1,149314,TABLE ROCK,40.18,-96.09
899994,1,149314,SHUBERT,40.23,-95.64
899995,1,149314,FAIRBURY,40.14,-97.18
899997,1,149314,ENDICOTT,40.07,-97.12
899999,1,149314,FAIRBURY,40.14,-97.19
900000,1,149314,DE WITT,40.4,-96.92
900001,1,149314,BEATRICE,40.27,-96.75
900002,1,149314,CLATONIA,40.42,-96.8
900003,1,149314,ADAMS,40.42,-96.5
900004,1,149314,TABLE ROCK,40.16,-96.1
900005,1,149314,SOUTH OMAHA,41.25,-95.95
900006,1,149314,FAIRBURY ARPT,40.18,-97.17
900007,1,149314,HEDRIX,40.16,-97.23
900011,1,149315,ESSEX,40.86,-95.29
900013,1,149315,RED OAK,41.02,-95.22
900014,1,149315,BALFOUR,41.03,-95.72
900015,1,149315,WALES,41.12,-95.31
900034,1,149317,DEWITT,41.762,-90.5739
900034,2,149317,DEWITT,41.7635,-90.5687
900034,3,149317,DEWITT,41.7622,-90.5655
900034,4,149317,DEWITT,41.7659,-90.5644
900034,5,149317,DEWITT,41.7663,-90.5665
900034,6,149317,DEWITT,41.7643,-90.5729
901187,1,149318,GAMBRILL,41.7621,-90.5739
901187,2,149318,GAMBRILL,41.7637,-90.569
901187,3,149318,GAMBRILL,41.7621,-90.5658
901187,4,149318,GAMBRILL,41.7625,-90.563
901187,5,149318,GAMBRILL,41.7618,-90.5626
901187,6,149318,GAMBRILL,41.7613,-90.5735
900058,1,149324,CANAL PT,26.8509,-80.6074
900060,1,149328,LAKEPORT,27.07,-81.11
900080,1,149333,MIRAMAR,26.07,-80.4
900081,1,149333,WELLINGTON,26.65,-80.25
900085,1,149334,BAL HARBOUR,25.879,-80.125
900100,1,149335,GREENVILLE,38.0077,-79.1526
900101,1,149335,GREENVILLE,38.018,-79.141
900102,1,149335,NELLYSFORD,37.8894,-78.8738
900104,1,149335,JOLIVUE,38.1051,-79.0621
900105,1,149335,LURAY,38.6647,-78.4553
900106,1,149335,RIO,38.0893,-78.5193
900107,1,149335,PROFFIT,38.1249,-78.4365
900108,1,149335,RUCKERSVILLE,38.2,-78.4018
900111,1,149335,RUCKERSVILLE,38.2438,-78.3648
900114,1,149335,CRIDERS,38.7786,-79.0207
900121,1,149335,DELAPLANE,38.8856,-77.9332
900122,1,149335,BELVOIR,38.866,-77.824
900128,1,149335,MANASSAS,38.741,-77.47
900130,1,149335,LEGATO,38.847,-77.3747
904841,2,150030,DUNN,35.3648,-78.5753
904841,3,150030,DUNN,35.3733,-78.563
904841,4,150030,DUNN,35.3704,-78.5511
904847,1,150030,MONKS XRDS,35.21,-78.34
904847,2,150030,MONKS XRDS,35.2335,-78.2831
904847,3,150030,NEWTON GROVE,35.2714,-78.3363
904847,4,150030,ROSIN HILL,35.2447,-78.4032
904849,1,150030,HOBBTON,35.19,-78.35
904849,2,150030,HOBBTON,35.1898,-78.348
904849,3,150030,HOBBTON,35.1919,-78.3478
904849,4,150030,HOBBTON,35.1925,-78.3513
904850,1,150030,MONKS XRDS,35.22,-78.34
904850,2,150030,MONKS XRDS,35.2109,-78.3488
904850,3,150030,NEWTON GROVE,35.2376,-78.36
904850,4,150030,NEWTON GROVE,35.2392,-78.3464
904851,1,150030,HOBBTON,35.19,-78.33
904851,2,150030,HOBBTON,35.1937,-78.3247
904851,3,150030,MONKS XRDS,35.2032,-78.327
904851,4,150030,MONKS XRDS,35.2007,-78.3406
904852,1,150030,SUTTONTOWN,35.21,-78.25
904852,2,150030,SUTTONTOWN,35.2108,-78.2582
904852,3,150030,SUTTONTOWN,35.2201,-78.2567
904852,4,150030,SUTTONTOWN,35.2177,-78.2478
904854,1,150030,GIDDENSVILLE,35.14,-78.22
904854,2,150030,GIDDENSVILLE,35.1379,-78.2199
904854,3,150030,GIDDENSVILLE,35.1385,-78.2149
904854,4,150030,GIDDENSVILLE,35.1414,-78.217
904855,1,150030,NEWTON GROVE,35.24,-78.34
904855,2,150030,NEWTON GROVE,35.242,-78.3505
904855,3,150030,NEWTON GROVE,35.2491,-78.3467
904855,4,150030,NEWTON GROVE,35.2454,-78.3314
904859,1,150030,CARTHAGE,35.34,-79.44
904859,2,150030,CARTHAGE,35.3382,-79.43
904859,3,150030,HILL CREST,35.3292,-79.4358
904859,4,150030,HILL CREST,35.3343,-79.4457
904860,1,150030,CARTHAGE,35.36,-79.43
904860,2,150030,CARTHAGE,35.3523,-79.4313
904860,3,150030,CARTHAGE,35.3491,-79.4602
904860,4,150030,CARTHAGE,35.366,-79.4568
904861,1,150030,ABERDEEN,35.1491,-79.4392
904861,2,150030,MIDTOWN,35.1549,-79.4379
904861,3,150030,MIDTOWN,35.1542,-79.4137
904861,4,150030,MIDTOWN,35.1484,-79.4138
904862,1,150030,CARTHAGE,35.34,-79.42
904863,1,150030,METHODIST COLLEGE,35.14,-78.87
904864,1,150030,DUNN,35.35,-78.56
904865,1,150030,MONKS XRDS,35.2156,-78.3432
904657,1,150031,RED CROSS,35.2677,-80.3536
904657,2,150031,BADIN,35.4015,-80.1176
904658,1,150031,CARTHAGE,35.3555,-79.4044
904660,1,150031,CARTHAGE,35.3416,-79.3588
904661,1,150031,ELLERBE,35.09,-79.7902
904662,1,150031,ELLERBE,35.0889,-79.7619
904663,1,150031,DERBY,35.1405,-79.6313
904710,1,150035,OCCONEECHEE,36.0681,-79.0913
904711,1,150035,WEST DURHAM,35.99,-78.91
904714,1,150035,OAKBORO,35.22,-80.33
904789,1,150035,SUTPHIN,35.8805,-79.368
904791,1,150035,SNOW CAMP,35.8732,-79.409
904793,1,150035,SNOW CAMP,35.846,-79.4082
904796,1,150035,CRUTCHFIELD XRDS,35.809,-79.4324
904797,1,150035,CHAPEL HILL,35.92,-79.02
904810,1,150035,HILLSBOROUGH,36.07,-79.1039
904810,2,150035,OCCONEECHEE,36.0692,-79.0946
904810,3,150035,OCCONEECHEE,36.0757,-79.0954
904810,4,150035,HILLSBOROUGH,36.0758,-79.1061
904814,1,150035,GORMAN,36.06,-78.8
904814,2,150035,GORMAN,36.0561,-78.8049
904814,3,150035,GORMAN,36.0522,-78.7922
904814,4,150035,DURHAM SKYPARK ARPT,36.0592,-78.7862
904825,1,150035,HUCKLEBERRY SPG,36.08,-78.95
904825,2,150035,HUCKLEBERRY SPG,36.075,-78.9465
904825,3,150035,HUCKLEBERRY SPG,36.0717,-78.966
904825,4,150035,HUCKLEBERRY SPG,36.0811,-78.9705
904827,1,150035,FAIRNTOSH,36.0905,-78.8695
904827,2,150035,WEAVER,36.0799,-78.8669
904827,3,150035,NORTH DURHAM,36.0694,-78.9091
904827,4,150035,NORTH DURHAM,36.0849,-78.9076
904828,1,150035,HUCKLEBERRY SPG,36.08,-78.95
904828,2,150035,HUCKLEBERRY SPG,36.082,-78.9424
904828,3,150035,HUCKLEBERRY SPG,36.0847,-78.9447
904828,4,150035,HUCKLEBERRY SPG,36.083,-78.9501
904829,1,150035,LIBERTY,35.82,-79.56
904829,2,150035,LIBERTY,35.8183,-79.5591
904829,3,150035,LIBERTY,35.8197,-79.5469
904829,4,150035,LIBERTY,35.8235,-79.5496
904830,1,150035,SNOW CAMP,35.86,-79.41
904830,2,150035,SNOW CAMP,35.8572,-79.4106
904830,3,150035,SNOW CAMP,35.8609,-79.4219
904830,4,150035,SNOW CAMP,35.8647,-79.417
904835,1,150035,ALBEMARLE ARPT,35.3374,-80.2095
904835,2,150035,ALBEMARLE ARPT,35.3369,-80.181
904835,3,150035,ALBEMARLE,35.3654,-80.1927
904835,4,150035,ALBEMARLE,35.3696,-80.2146
904836,1,150035,PALESTINE,35.38,-80.19
904836,2,150035,ALBEMARLE,35.3743,-80.1901
904836,3,150035,ALBEMARLE,35.3776,-80.203
904836,4,150035,ALBEMARLE,35.3861,-80.1969
904837,1,150035,ALBEMARLE,35.35,-80.2
904837,2,150035,ALBEMARLE,35.3511,-80.1999
904837,3,150035,ALBEMARLE ARPT,35.3515,-80.1966
904837,4,150035,ALBEMARLE ARPT,35.3494,-80.1978
904838,1,150035,ALBEMARLE ARPT,35.35,-80.18
904838,2,150035,ALBEMARLE ARPT,35.3452,-80.1769
904838,3,150035,ALBEMARLE ARPT,35.3455,-80.1844
904838,4,150035,ALBEMARLE ARPT,35.3504,-80.1831
904839,1,150035,ALBEMARLE ARPT,35.34,-80.18
904839,2,150035,ALBEMARLE ARPT,35.3461,-80.1804
904839,3,150035,ALBEMARLE ARPT,35.3478,-80.1736
904839,4,150035,ALBEMARLE ARPT,35.3398,-80.1715
904840,1,150035,ALBEMARLE ARPT,35.36,-80.18
904840,2,150035,ALBEMARLE,35.3646,-80.1811
904840,3,150035,PALESTINE,35.3663,-80.1763
904840,4,150035,ALBEMARLE ARPT,35.3614,-80.1758
904866,1,150036,BASS XRDS,36.01,-78.09
904866,2,150036,BASS XRDS,35.9969,-78.0986
869108,2,144299,SILVA,37.1708,-90.4781
869108,3,144299,GREENVILLE,37.136,-90.4575
869108,4,144299,GREENVILLE,37.136,-90.4738
869109,1,144299,DONIPHAN,36.62,-90.82
869109,2,144299,DONIPHAN,36.6088,-90.8449
869109,3,144299,DONIPHAN,36.6525,-90.8706
869109,4,144299,HILL TOP,36.6591,-90.8461
869110,1,144299,POPLAR BLUFF,36.7625,-90.3884
869110,2,144299,POPLAR BLUFF,36.7607,-90.3847
869110,3,144299,POPLAR BLUFF,36.7627,-90.3783
869110,4,144299,POPLAR BLUFF,36.7695,-90.3735
869110,5,144299,POPLAR BLUFF,36.7697,-90.3805
869341,1,144299,SHOOK,37.0238,-90.2555
866155,1,144300,WARE,37.446,-89.4021
866155,2,144300,WARE,37.45,-89.3872
866911,1,144300,HERRIN,37.8,-89.03
866912,1,144300,(MDH)CRBNDL/MRFYSBRO,37.78,-89.25
868885,1,144300,PINCKNEYVILLE,38.0975,-89.3477
868885,2,144300,PINCKNEYVILLE,38.0928,-89.4001
868885,3,144300,PINCKNEYVILLE,38.0653,-89.397
868885,4,144300,PINCKNEYVILLE,38.072,-89.3583
868887,1,144300,METROPOLIS,37.17,-88.72
868887,2,144300,METROPOLIS,37.1499,-88.7162
868887,3,144300,METROPOLIS MUNI ARPT,37.1636,-88.7515
868887,4,144300,METROPOLIS MUNI ARPT,37.1801,-88.7446
868888,1,144300,MT CARMEL,38.4,-87.79
868888,2,144300,SCHRODT STATION,38.3695,-87.8335
868888,3,144300,SCHRODT STATION,38.3813,-87.8442
868888,4,144300,MT CARMEL,38.4031,-87.8015
868889,1,144300,SARATOGA,37.49,-89.15
868889,2,144300,SARATOGA,37.4986,-89.1072
868889,3,144300,SARATOGA,37.4847,-89.1139
868889,4,144300,WESTERN SARATOGA,37.4693,-89.1756
869111,1,144300,WAYNE CITY,38.35,-88.58
869111,2,144300,WAYNE CITY,38.3578,-88.5708
869111,3,144300,SIMS,38.318,-88.5048
869111,4,144300,MAYBERRY,38.3124,-88.5378
869112,1,144300,MT CARBON,37.7423,-89.3427
869112,2,144300,MT CARBON,37.752,-89.3445
869112,3,144300,HARRISON,37.7756,-89.3789
869112,4,144300,SAND RIDGE,37.7642,-89.3895
869113,1,144300,PLUMFIELD,37.88,-89
869113,2,144300,ZEIGLER,37.8887,-89.0369
869113,3,144300,ZEIGLER JCT,37.9196,-89.0099
869113,4,144300,ORIENT,37.9223,-88.9811
869118,1,144300,BROWNSVILLE,38.0277,-88.2141
869118,2,144300,HERALD,38.0212,-88.1776
869118,3,144300,EPWORTH,38.0943,-88.1028
869118,4,144300,CARMI,38.0859,-88.1562
869118,5,144300,TRUMBULL,38.0651,-88.2029
866529,1,144367,NORTH VALIANT,34.0042,-95.103
866529,2,144367,NORTH VALIANT,34.0005,-95.0841
866529,3,144367,NORTH VALIANT,33.9984,-95.0789
866529,4,144367,NORTH VALIANT,33.9976,-95.0794
866529,5,144367,NORTH VALIANT,34.0028,-95.0996
866529,6,144367,NORTH VALIANT,34.0034,-95.1029
866530,1,144367,GARVIN,33.9155,-94.9484
866530,2,144367,GARVIN,33.9105,-94.9485
866530,3,144367,GARVIN,33.9106,-94.9468
866530,4,144367,GARVIN,33.9155,-94.9471
866531,1,144367,BROKEN BOW,34.042,-94.7496
866531,2,144367,BROKEN BOW ARPT,34.0317,-94.7614
866531,3,144367,BROKEN BOW,34.0253,-94.7452
866531,4,144367,BROKEN BOW,34.024,-94.7237
866531,5,144367,BROKEN BOW,34.0364,-94.6981
866531,6,144367,BROKEN BOW,34.0473,-94.7364
866532,1,144367,HOCHATOWN,34.1871,-94.7852
866532,2,144367,HOCHATOWN,34.1687,-94.8023
866532,3,144367,BROKEN BOW,34.1247,-94.769
866532,4,144367,BROKEN BOW,34.1176,-94.7326
866532,5,144367,HOCHATOWN,34.1632,-94.7491
866532,6,144367,HOCHATOWN,34.1885,-94.7691
866533,1,144368,LINDALE,32.5166,-95.4029
866534,1,144368,WHITEHOUSE,32.2222,-95.2271
866535,1,144368,NORTH RUSK,31.8219,-95.1675
866536,1,144368,NORTH RUSK,31.8177,-95.1751
866536,2,144368,NORTH RUSK,31.825,-95.1646
866537,1,144368,DE KALB,33.4898,-94.5884
866537,2,144368,MALTA,33.4816,-94.5703
866537,3,144368,MALTA,33.4789,-94.5702
866537,4,144368,DE KALB,33.4875,-94.5877
866538,1,144368,KILGORE,32.3696,-94.8662
866539,1,144368,KILGORE,32.3679,-94.8818
866540,1,144368,DEL RENTZEL,31.5832,-94.7558
866540,2,144368,DEL RENTZEL,31.5855,-94.7197
866649,1,144368,GLENFAWN,31.8968,-94.8427
866649,2,144368,SULPHUR SPGS,31.9194,-94.7755
866650,1,144368,BRACHFIELD,32.0497,-94.8053
866651,1,144368,WINNSBORO,32.9468,-95.3218
866651,2,144368,WINNSBORO,32.9468,-95.321
866651,3,144368,WINNSBORO,32.9466,-95.321
866651,4,144368,WINNSBORO,32.9466,-95.3218
866652,1,144368,OLD LONDON,32.2311,-94.9441
866653,1,144368,MINDEN,32.004,-94.7229
866654,1,144368,MINDEN,32.032,-94.7167
866655,1,144368,WELLS,31.5369,-94.9512
866656,1,144368,POLLOK,31.4619,-94.8401
866656,2,144368,POLLOK,31.4638,-94.8354
866657,1,144368,HENDERSON,32.1234,-94.7566
866658,1,144368,FLANAGAN,32.3606,-94.5932
866659,1,144368,NACOGDOCHES,31.5883,-94.6803
866660,1,144368,HALLSVILLE,32.4978,-94.573
866661,1,144368,KILGORE EAST,32.3758,-94.797
866662,1,144368,TATUM,32.3289,-94.4356
866662,2,144368,TATUM,32.3336,-94.4286
866664,1,144368,BECKVILLE,32.3291,-94.4281
866665,1,144368,KARNACK,32.6402,-94.2112
866665,2,144368,KARNACK,32.6549,-94.1626
866666,1,144368,SMITHLAND,32.8081,-94.1995
866667,1,144368,KARNACK,32.6651,-94.1714
866668,1,144368,CENTER,31.773,-94.2021
866668,2,144368,CENTER MUNI ARPT,31.811,-94.109
866669,1,144368,PANOLA,32.3336,-94.1311
866670,1,144368,FAIRMOUNT,31.2498,-93.7605
866671,1,144388,CADDO,32.7475,-93.9719
866672,1,144388,CADDO,32.7419,-93.985
866674,1,144388,WILLOW CHUTE,32.6679,-93.7463
900131,1,149335,CHANTILLY,38.8756,-77.4087
900132,1,149335,WOOLSEY,38.881,-77.64
900133,1,149335,BARCROFT,38.9015,-77.1308
900134,1,149335,LAUREL GROVE,38.7631,-77.1491
900136,1,149335,SOUTH WASHINGTON,38.8453,-77.081
900137,1,149335,FRANCONIA,38.7927,-77.1115
900138,1,149335,LEESBURG MUNI,39.0895,-77.5427
900135,1,149340,FORT SUMTER,32.7512,-79.8707
900139,1,149340,ISLE OF PALMS,32.78,-79.78
900141,1,149340,FORT SUMTER,32.7512,-79.8707
900148,1,149340,THE CHARLESTON BATTERY,32.77,-79.91
900140,1,149344,OLDTOWN,39.598,-78.576
900142,1,149344,FLINTSTONE,39.6809,-78.4842
900143,1,149344,NOTTINGHAM,38.7365,-76.5938
900144,1,149345,FLATS,39.1745,-78.9375
900145,1,149345,RUSSELLDALE,39.2522,-78.9693
900146,1,149345,RADA,39.278,-78.927
900147,1,149345,JUNCTION,39.2953,-78.8562
900149,1,149345,WEST ROMNEY,39.3343,-78.7752
900150,1,149345,LARGENT,39.4816,-78.3829
900151,1,149345,BERKELEY SPGS,39.63,-78.23
900152,1,149345,JOHNSTOWN,39.5745,-78.0999
900172,1,149346,PRITCHARDVILLE,32.24,-80.93
900173,1,149346,GRAHAMVILLE,32.47,-80.96
900174,1,149347,TYBEE ISLAND,32.11,-80.84
900153,1,149348,TENLEYTOWN,38.9538,-77.0385
900167,1,149348,ANACOSTIA,38.8568,-76.9775
900154,1,149349,ALDRIDGE,39.2914,-77.9086
900181,1,149350,FERNWOOD,32.05,-81.19
900192,1,149350,VERNONBURG,31.97,-81.13
900176,1,149351,DAUFUSKIE IS,32.1,-80.88
900155,1,149352,LEAVELLS,38.2396,-77.5496
900803,1,149353,BROOKLET,32.38,-81.66
900806,1,149354,WHITEHALL,32.68,-80.64
900809,1,149354,JACKSONBORO,32.8,-80.49
900935,1,149355,TYBEE ISLAND,32.11,-80.84
901005,1,149355,EDISTO BUOY (41004),32.5,-79.1
900937,1,149356,RIDGELAND MUNI ARPT,32.49,-81
900939,1,149356,GROVER,33.13,-80.65
900940,1,149356,REEVESVILLE,33.14,-80.67
900941,1,149356,ST GEORGE,33.16,-80.57
900944,1,149356,OLD HOUSE,32.43,-80.86
900946,1,149356,BLUFFTON,32.22,-80.86
901007,1,149358,LEWIS,32.81,-81.67
901025,1,149359,FOLLY BEACH,32.65,-79.94
900156,1,149360,SMITH XRDS,39.5763,-78.2705
901120,1,149362,MILLETT,33.15,-81.53
901122,1,149362,ULMERS,33.09,-81.21
901125,1,149362,REEVESVILLE,33.19,-80.74
901127,1,149362,REEVESVILLE,33.19,-80.65
901129,1,149362,BADHAM,33.26,-80.61
901130,1,149362,SNIDERS XRDS,32.91,-80.81
901132,1,149362,RUFFIN,32.95,-80.78
901135,1,149362,COTTAGEVILLE,32.98,-80.49
901137,1,149362,GIVHANS,33.05,-80.34
901153,1,149362,CROSS,33.35,-80.09
901158,1,149363,DONALD,31.88,-81.87
900157,1,149364,DICKERSON,39.2167,-77.4242
900159,1,149364,TUSCARORA,39.236,-77.4343
900160,1,149364,REDLAND,39.1364,-77.1552
900161,1,149364,BARTHOLOW,39.3695,-77.2187
900162,1,149364,KENSINGTON ESTATES,39.0259,-77.0732
900163,1,149364,ROCKS,39.6332,-76.3922
900164,1,149364,GLENWOOD,39.5219,-76.3404
900165,1,149364,MONROVIA,39.3692,-77.2722
900166,1,149364,SMALLWOOD,39.5044,-77.0028
904990,1,149365,THE CHARLESTON BATTERY,32.755,-79.918
904992,1,149365,THE CHARLESTON BATTERY,32.77,-79.91
904993,1,149365,FORT SUMTER,32.7512,-79.8707
904994,1,149365,ISLE OF PALMS,32.78,-79.78
904998,1,149366,TYBEE ISLAND,31.98,-80.85
905002,1,149366,FORT SUMTER,32.7512,-79.8707
905004,1,149366,FORT SUMTER,32.7512,-79.8707
905005,1,149366,THE CHARLESTON BATTERY,32.77,-79.91
905008,1,149366,TYBEE ISLAND,32.11,-80.84
905010,1,149366,SULLIVANS ISLAND,32.7,-79.8
905011,1,149366,FORT SUMTER,32.7512,-79.8707
905013,1,149366,FORT SUMTER,32.7512,-79.8707
905674,1,149366,FORT SUMTER,32.7512,-79.8707
905014,1,149367,MYERS,32.81,-79.95
905015,1,149367,GROVER,33.09,-80.51
900168,1,149368,LEWINSVILLE,38.9289,-77.2035
900169,1,149369,MILLESON,39.4784,-78.6704
900170,1,149369,OKONOKO,39.5102,-78.5475
900171,1,149369,BERKELEY SPGS,39.6239,-78.2339
900175,1,149370,OLDTOWN,39.5568,-78.6348
900178,1,149370,URBANA,39.3316,-77.3373
900180,1,149370,HANCOCK,39.708,-78.1958
900182,1,149370,LINWOOD,39.5685,-77.1372
900184,1,149370,NEWBURG,38.3796,-76.9568
900186,1,149370,CLOPPER,39.1489,-77.2314
900189,1,149370,HYATTSTOWN,39.2774,-77.3266
900190,1,149370,URBANA,39.3291,-77.3827
900191,1,149370,DYNARD,38.3325,-76.7382
900193,1,149370,WOODHAVEN,39.0165,-77.1158
900194,1,149370,HUNTINGTOWN,38.6141,-76.6135
900195,1,149370,ST LEONARD,38.4742,-76.5067
900197,1,149370,PINE ORCHARD,39.2899,-76.8897
900198,1,149370,BRINKLEIGH MANOR,39.2965,-76.8255
900199,1,149370,PADONIA,39.4527,-76.6427
900200,1,149370,PLEASANT GROVE,39.5567,-76.7715
900201,1,149370,NORTH LAUREL,39.0996,-76.9017
900202,1,149370,SCAGGSVILLE,39.145,-76.9013
900204,1,149370,WOODLAWN,39.3172,-76.7448
900205,1,149370,MC ALPINE,39.2435,-76.8045
900210,1,149370,OAKLEIGH,39.402,-76.569
900177,1,149372,FAIRHAVEN,41.6536,-70.9285
900177,2,149372,FAIRHAVEN,41.6524,-70.928
900177,3,149372,FAIRHAVEN,41.653,-70.927
900177,4,149372,FAIRHAVEN,41.6539,-70.9277
900179,1,149372,(ACK)NANTUCKET MEM A,41.26,-70.07
900183,1,149372,FAIRHAVEN,41.64,-70.9
900185,1,149372,ROWE,42.7,-72.9
900187,1,149372,HAWLEY,42.57,-72.88
900188,1,149372,EAST SPRINGFIELD,42.12,-72.54
900196,1,149372,CONWAY,42.5225,-72.6558
900203,1,149372,SPRUCE CORNER,42.4884,-72.8642
904866,3,150036,BASS XRDS,36.0095,-78.111
904866,4,150036,BASS XRDS,36.0159,-78.1006
904867,1,150036,DORTCHES,36.01,-77.9
904867,2,150036,WESTRY,35.9854,-77.8934
904867,3,150036,NASHVILLE,35.9836,-77.9419
904867,4,150036,RED OAK,36.0299,-77.9317
904868,1,150036,SPRING HOPE,35.9611,-78.1546
904868,2,150036,SPRING HOPE,35.9514,-78.1566
904868,3,150036,SPRING HOPE,35.9538,-78.1333
904868,4,150036,SPRING HOPE,35.9627,-78.1329
904869,1,150036,SEVEN PATHS,36,-78.17
904869,2,150036,SEVEN PATHS,36.0018,-78.1647
904869,3,150036,SEVEN PATHS,36.0078,-78.1738
904869,4,150036,SEVEN PATHS,36.005,-78.1797
904870,1,150036,NORTH HENDERSON,36.3364,-78.3399
904870,2,150036,NORTH HENDERSON,36.3368,-78.368
904870,3,150036,NORTH HENDERSON,36.3496,-78.3596
904870,4,150036,GREYSTONE,36.3516,-78.3434
904871,1,150036,HICKORY ROCK,36.12,-78.2
904871,2,150036,HICKORY ROCK,36.1236,-78.2071
904871,3,150036,HICKORY ROCK,36.1253,-78.2015
904871,4,150036,HICKORY ROCK,36.123,-78.1943
904872,1,150036,INGLESIDE,36.19,-78.28
904872,2,150036,INGLESIDE,36.1965,-78.2766
904872,3,150036,INGLESIDE,36.1986,-78.2839
904872,4,150036,INGLESIDE,36.1905,-78.289
904873,1,150036,ALERT,36.24,-78.26
904873,2,150036,ALERT,36.2487,-78.2512
904873,3,150036,ALERT,36.2541,-78.2591
904873,4,150036,ALERT,36.2411,-78.2711
904874,1,150036,OXFORD,36.31,-78.56
904874,2,150036,DICKERSON,36.2723,-78.554
904874,3,150036,BELLTOWN,36.2916,-78.623
904874,4,150036,O H JCT,36.335,-78.5882
904875,1,150036,SEVEN PATHS,35.9514,-78.1935
904875,2,150036,SEVEN PATHS,35.952,-78.1851
904875,3,150036,DADDYSVILLE,35.9445,-78.1824
904875,4,150036,DADDYSVILLE,35.9442,-78.193
904876,1,150036,MOULTON,36.2,-78.26
904876,2,150036,MOULTON,36.1953,-78.267
904876,3,150036,INGLESIDE,36.2015,-78.2727
904876,4,150036,ALERT,36.205,-78.259
904877,1,150036,KITTRELL,36.25,-78.45
